The beginning of a friendship  the fact that two people out of the thousands around them can meet and connect and become friends  seems like a kind of magic to me. But maintaining a friendship requires work. I don't mean that as a bad thing. Good art requires work as well.;Charles de Lint;good                    29,,,,,,,,,316
The functions of these elders  therefore  determine the power of the people for a representative is one chosen by others to do in their name what they are entitled to do in their own persons or rather to exercise the powers which radically inhere in those for whom they act.;Charles Hodge;power                    29,,,,,,,,,316
The beginning of a friendship  the fact that two people out of the thousands around them can meet and connect and become friends  seems like a kind of magic to me. But maintaining a friendship requires work. I don't mean that as a bad thing. Good art requires work as well.;Charles de Lint;work                    29,,,,,,,,,316
It really lasted the whole game  because I was really untouchable  unstoppable that game. But it was heightened on one particular play  and that was the longest run where everything completely slowed down. My awareness was so keen  it was so heightened  it was really amazing.;Marcus Allen;amazing                 31,,,,,,,,,316
No matter how loud the stadium is  once you're on that field and that offense walks up to the line  it's silent. You can only hear the guys on the field. It's amazing how much concentration you can have when it's required and how powerful your mind is to give it to you.;Michael Strahan;amazing                    33,,,,,,,,,316
We will have bigger bureaucracies  bigger labor unions  and bigger state-run corporations. It will be harder to be an entrepreneur because of punitive taxes and regulations. The rewards of success will be expropriated for the sake of attaining greater income equality.;Arthur C. Brooks;equality                    33,,,,,,,,,316
In this great age of communication  there a lot of people you can't actually understand. I know everyone tweets  and twits and texts and all that  but actually we've all got voices  and it is awfully nice to hear them and if you can understand what people are saying.;Penelope Keith;communication                  34,,,,,,,,,316
You will reciprocally promise love  loyalty and matrimonial honesty. We only want for you this day that these words constitute the principle of your entire life and that with the help of divine grace you will observe these solemn vows that today  before God  you formulate.;Pope John Paul II;god                   34,,,,,,,,,316
When families are strong and stable  so are children - showing higher levels of wellbeing and more positive outcomes. But when things go wrong - either through family breakdown or a damaged parental relationship - the impact on a child's later life can be devastating.;Iain Duncan Smith;family                     35,,,,,,,,,316
When people in stadiums do the Wave  it's the group-mind collective organism spontaneously organizing itself to express an emotion  pass time  and reflect the joy of seeing the rhythms of many as one  a visual rhyming or music in which everyone senses where the motion is going.;Jerry Saltz;music                  35,,,,,,,,,316
There's steps that I've taken already  and each week  talking with the sports psychologist on a routine basis and working with the different programs that we're going through. This is all stuff that you can say you're going to make a difference  but I'm putting it into action.;Kurt Busch;sports                   37,,,,,,,,,316
I just find the evangelical church too  well  restrictive. But the School of Practical Philosophy is nonconfrontational. We believe there are many forms of Scripture. What is true is true and will never change  whether it's in the Bible or in Shakespeare. It's about oneness.;Hugh Jackman;change                   38,,,,,,,,,316
For so long as the Jew has even one ally  he will be convinced - in his smallness of mind - that his salvation came from that ally. It is only when he is alone - against all of his own efforts and frantic attempts - that he will  through no choice  be compelled to turn to G-d.;Meir Kahane;alone                   40,,,,,,,,,316
Making films can be absolutely fantastic  but it can also be incredibly dull. You spend the whole day sitting by yourself in your trailer and then you get called to deliver one sentence - then you're told to come back and do it again at 5:30 the following morning.;Kristin Scott Thomas;morning                     40,,,,,,,,,316
I wanted to be a teacher. I love children  so I wanted to deal with children. Then I wanted to be a veterinarian. But by the age of ten or eleven  when I opened my mouth and said  'Oh  God  what's this?' I kind of knew teaching and being a veterinarian were gonna have to wait.;Whitney Houston;age                 41,,,,,,,,,316
I wanted to be a teacher. I love children  so I wanted to deal with children. Then I wanted to be a veterinarian. But by the age of ten or eleven  when I opened my mouth and said  'Oh  God  what's this?' I kind of knew teaching and being a veterinarian were gonna have to wait.;Whitney Houston;god                 41,,,,,,,,,316
I'm a latecomer to the environmental issue  which for years seemed to me like an excuse for more government regulation. But I can see that in rich societies  voters are paying less attention to economic issues and more to issues of the spirit  including the environment.;David Frum;environmental                   42,,,,,,,,,316
The very first time I was on a car in Atlanta  I saw the conductor - all conductors are white - ask a Negro woman to get up and take a seat farther back in order to make a place for a white man. I have also seen white men requested to leave the Negro section of the car.;Ray Stannard Baker;car                     45,,,,,,,,,316
We don't need new taxes. We need new taxpayers  people that are gainfully employed  making money and paying into the tax system. And then we need a government that has the discipline to take that additional revenue and use it to pay down the debt and never grow it again.;Marco Rubio;government                    46,,,,,,,,,316
I guess I feel that I was following my instincts  and at the same time being guided by the best. I became totally intrigued with Louisiana - the people  the food. It is a part of my life. Everything that has happened for me since moving here has just been icing on the cake.;Emeril Lagasse;food                    48,,,,,,,,,316
Everyone who achieves success in a great venture  solves each problem as they came to it. They helped themselves. And they were helped through powers known and unknown to them at the time they set out on their voyage. They keep going regardless of the obstacles they met.;W. Clement Stone;time                     48,,,,,,,,,316
We should be therefore supporting a larger Europe  and in so doing we should strive to expand the zone of peace and prosperity in the world which is the necessary foundation for a stable international system in which our leadership could be fruitfully exercised.;Zbigniew Brzezinski;leadership                     49,,,,,,,,,316
We're definitely a hodgepodge of influences. Mine  most heavily  would be Southern rock - the Allman Brothers  Lynyrd Skynyrd and stuff like that. Hillary is more from the country side - her mom is Linda Davis  a country singer. Dave  he's a big fan of the Eagles and like that.;Charles Kelley;mom                 49,,,,,,,,,316
There will be trying times during Obama's presidency  and liberty will need staunch defenders. Can Obama reshape liberalism to be  as it was under F.D.R.  a fighting faith  unapologetically patriotic and strong in the defense of liberty? That would be a service to our country.;Bill Kristol;faith                  52,,,,,,,,,316
Whether if soul did not exist time would exist or not  is a question that may fairly be asked for if there cannot be someone to count there cannot be anything that can be counted  so that evidently there cannot be number for number is either what has been  or what can be  counted.;Aristotle;time                  53,,,,,,,,,316
You can't have a university without having free speech  even though at times it makes us terribly uncomfortable. If students are not going to hear controversial ideas on college campuses  they're not going to hear them in America. I believe it's part of their education.;Donna Shalala;education                    54,,,,,,,,,316
An investigator starts research in a new field with faith  a foggy idea  and a few wild experiments. Eventually the interplay of negative and positive results guides the work. By the time the research is completed  he or she knows how it should have been started and conducted.;Donald Cram;faith                   57,,,,,,,,,316
But I didn't really enjoy my secondary education that much  probably because I am a very physical person and don't enjoy sitting at a desk all day. I just dragged myself through GCSE and A Levels  so it suited me very much to go on to drama school  which was very active.;Amanda Burton;education                   58,,,,,,,,,316
It's quite a famous story that takes place on Christmas Eve  and the Germans  French  and Scottish are trying to make peace one night and they bury their dead and they play football. I play a German opera singer  in German  which I never have so I am really excited about that.;Diane Kruger;famous                 59,,,,,,,,,316
Experience taught me a few things. One is to listen to your gut  no matter how good something sounds on paper. The second is that you're generally better off sticking with what you know. And the third is that sometimes your best investments are the ones you don't make.;Donald Trump;experience                     63,,,,,,,,,316
I think the biggest difficulty is that when I'm here in America  there's a necessity of using English  so I really have a great sense of really wanting to learn  but unfortunately when I head back to Japan  the necessity vanishes and so does my enthusiasm about learning.;Chiaki Kuriyama;learning                  63,,,,,,,,,316
I am trying to inspire people to just take control of their oral health  because if we don't take care of our oral health  it affects so many different aspects of our lives. If your smile and mouth is not together  it affects your relationship  your self-esteem  your health.;Sherri Shepherd;smile                 71,,,,,,,,,316
The trouble with the Labour Party leadership and the trade union leadership  they're quite willing to applaud millions on the streets of the Philippines or in Eastern Europe  without understanding the need to also produce millions of people on the streets of Britain.;Arthur Scargill;leadership                    75,,,,,,,,,316
But in the first Gulf war the United Kingdom was not under any threat from Iraq  and is still less so in the second one. Then there is no justification for obstructing freedom of information  particularly as nations have a right to know what their soldiers are being used for.;Kate Adie;freedom                    79,,,,,,,,,316
It wasn't so long ago that I was a working mom myself. And I know that sometimes  much as we all hate to admit it  it's just easier to park the kids in front of the TV for a few hours  so we can pay the bills or do the laundry or just have some peace and quiet for a change.;Michelle Obama;peace                   80,,,,,,,,,316
I respect people who feel things passionately. I do. But when someone is a judge  that is not what they should bring to the bench. It is not really passion  except in rare instances  that serves the bench well. It is  rather  an ability to understand the law and follow it.;Charles Schumer;respect                 80,,,,,,,,,316
I don't think there's a date minimum or maximum. I don't get the whole 'All right  you've got to wait three days to call after the date.' If I got a number from a girl  I'd call that night. There's no science to it for me. You just do what it is that you feel like doing.;Channing Tatum;science                    81,,,,,,,,,316
Who is there that ever receives a gift and tries to make bargains about it? Let us  then  return thanks for what He has bestowed on us. Who can tell whether  if we had had a larger share of ability or stronger health  we should not have possessed them to our destruction.;Alphonsus Liguori;health                  82,,,,,,,,,316
We need to recognise that what really matters isn't buying more and more consumer goods  but family  friends  and knowing that we are doing something worthwhile with our lives. Helping to reduce the appalling consequences of world poverty should be part of that reassessment.;Peter Singer;family                   87,,,,,,,,,316
I'm kind of a good girl - and I'm not. I'm a good girl because I really believe in love  integrity  and respect. I'm a bad girl because I like to tease. I know that I have sex appeal in my deck of cards. But I like to get people thinking. That's what the stories in my music do.;Katy Perry;good                    87,,,,,,,,,316
Science Fiction is not just about the future of space ships travelling to other planets  it is fiction based on science and I am using science as my basis for my fiction  but it's the science of prehistory - palaeontology and archaeology - rather than astronomy or physics.;Jean M. Auel;science                    87,,,,,,,,,316
Illegal immigrants are beginning to comprise a black market class of workers in our society  jeopardizing the financial health of companies which play by the rules  while themselves vulnerable to the exploitation by those willing to take advantage of their illegal status.;Spencer Bachus;health                    91,,,,,,,,,316
Even the highest forms of sacrificial worship present much that is repulsive to modern ideas  and in particular it requires an effort to reconcile our imagination to the bloody ritual which is prominent in almost every religion which has a strong sense of sin.;William Robertson Smith;religion                     92,,,,,,,,,316
It was something I was more interested in myself. When I went to see my sister dance at ballet  I was really into costumes and the arts  and my family was also supportive of whatever me and my sister wanted to do. I would say I pushed myself the most to be into design.;Christian Siriano;design                    94,,,,,,,,,316
Agricultural practice served Darwin as the material basis for the elaboration of his theory of Evolution  which explained the natural causation of the adaptation we see in the structure of the organic world. That was a great advance in the knowledge of living nature.;Trofim Lysenko;knowledge                     104,,,,,,,,,316
As much as I would love to be a person that goes to parties and has a couple of drinks and has a nice time  that doesn't work for me. I'd just rather sit at home and read  or go out to dinner with someone  or talk to someone I love  or talk to somebody that makes me laugh.;Daniel Radcliffe;home                  106,,,,,,,,,316
As much as I would love to be a person that goes to parties and has a couple of drinks and has a nice time  that doesn't work for me. I'd just rather sit at home and read  or go out to dinner with someone  or talk to someone I love  or talk to somebody that makes me laugh.;Daniel Radcliffe;love                  106,,,,,,,,,316
As much as I would love to be a person that goes to parties and has a couple of drinks and has a nice time  that doesn't work for me. I'd just rather sit at home and read  or go out to dinner with someone  or talk to someone I love  or talk to somebody that makes me laugh.;Daniel Radcliffe;time                  106,,,,,,,,,316
As much as I would love to be a person that goes to parties and has a couple of drinks and has a nice time  that doesn't work for me. I'd just rather sit at home and read  or go out to dinner with someone  or talk to someone I love  or talk to somebody that makes me laugh.;Daniel Radcliffe;work                  106,,,,,,,,,316
I really wanted to do something positive on the Internet. I wanted to try to get young people talking about  thinking about  life's big questions-make it cool and OK to wonder about the heart  the soul and free will and God and death and big topics like that  big human topics.;Rainn Wilson;cool                  107,,,,,,,,,316
My dad's one of my biggest heroes. I also think Paul Newman's an inspiration. I know a lot of people say that  but I love that he's a great role model and a humanitarian. I admire people who don't necessarily want to change the world  but try to make it a better environment.;Alex Pettyfer;dad                    109,,,,,,,,,316
It was the labor movement that helped secure so much of what we take for granted today. The 40-hour work week  the minimum wage  family leave  health insurance  Social Security  Medicare  retirement plans. The cornerstones of the middle-class security all bear the union label.;Barack Obama;family                109,,,,,,,,,316
It was the labor movement that helped secure so much of what we take for granted today. The 40-hour work week  the minimum wage  family leave  health insurance  Social Security  Medicare  retirement plans. The cornerstones of the middle-class security all bear the union label.;Barack Obama;health                109,,,,,,,,,316
I am leaving because I have to fight simultaneously a potential recurrence of cancer the Democratic leadership  a health care bill that's going to destroy this country  my opposition to it and a belief that my party has become what it became - what it campaigned against.;Eric Massa;leadership                    110,,,,,,,,,316
No punishment has ever possessed enough power of deterrence to prevent the commission of crimes. On the contrary  whatever the punishment  once a specific crime has appeared for the first time  its reappearance is more likely than its initial emergence could ever have been.;Hannah Arendt;power                   112,,,,,,,,,316
I grew up when I was 15 when I had my first opportunity in movies. I watched every great movie for a year and a half  and since then I've asked myself how I can emulate such artistry. That's really my motivation. I want to do something as good as my heroes have done.;Leonardo DiCaprio;movies                     116,,,,,,,,,316
I got this idea about being afraid to let go of something and being afraid of sinking into a state of almost anesthesia  where you have to trust other people. Just the paranoia of it all. And it seemed to suit the frenetic track. So I just wrote it out and  you know  said it.;Nick Rhodes;trust                   119,,,,,,,,,316
I genuinely liked all of the cast members very much. Steve had a wicked sense of humor. I remember Russell coming to my rescue  once. I watched Eric evolve before everyone's eyes. Maurice loved what he did  so. He treated his character with respect  down to the costuming.;Madeleine Stowe;humor                   126,,,,,,,,,316
Bad things do happen how I respond to them defines my character and the quality of my life. I can choose to sit in perpetual sadness  immobilized by the gravity of my loss  or I can choose to rise from the pain and treasure the most precious gift I have - life itself.;Walter Anderson;movingon                    132,,,,,,,,,316
Women are not making it to the top. A hundred and ninety heads of state nine are women. Of all the people in parliament in the world  thirteen per cent are women. In the corporate sector  women at the top - C-level jobs  board seats - tops out at fifteen  sixteen per cent.;Sheryl Sandberg;women                  132,,,,,,,,,316
I think a gentleman is someone who holds the comfort of other people above their own. The instinct to do that is inside every good man  I believe. The rules about opening doors and buying dinner and all of that other 'gentleman' stuff is a chess game  especially these days.;Anna Kendrick;good                    134,,,,,,,,,316
The United States established itself as a trustworthy new nation in its first two decades after the Revolutionary War by paying its debts  even when many in the country believed it had no obligation to do so. Alexander Hamilton  the founder of this newspaper  insisted on it.;John Podhoretz;war                   137,,,,,,,,,316
The problem of how we finance the welfare state should not obscure a separate issue: if each person thinks he has an inalienable right to welfare  no matter what happens to the world  that's not equity  it's just creating a society where you can't ask anything of people.;Jacques Delors;finance                   145,,,,,,,,,316
The problem of how we finance the welfare state should not obscure a separate issue: if each person thinks he has an inalienable right to welfare  no matter what happens to the world  that's not equity  it's just creating a society where you can't ask anything of people.;Jacques Delors;society                   145,,,,,,,,,316
The longer we go without strong leadership from the Administration and until we see significant progress in the day-to-day lives of the Iraqi people  the more difficult it will become to sustain the support of the American people and Congress for the current course.;Dennis Cardoza;leadership                     148,,,,,,,,,316
My number one goal was not getting 'A's' - and I proved it. I was a 'C' student. You have to be ready to learn. If you're not interesting in learning  it doesn't work. As I grew older and wanted to learn and desperately wanted inside information  learning was a lot easier.;Brian Lamb;learning                    149,,,,,,,,,316
We can now have action movies with two stars where one might be African American and one might be Asian American. One of them doesn't have to be white  and the other one doesn't have to be the ethnic sidekick. We're way over that. And I think it's happening in society  too.;Roger Ebert;movies                    150,,,,,,,,,316
I'd love to pop back into 'Being Human' as Adam. I love the character so much. I've never really played a character like that. I'm always playing the geek  so to play a kid who is very energetic when he wants to be  and who is always trying to get the girls  was really cool.;Craig Roberts;cool                   154,,,,,,,,,316
I have great friends around me that are positive and I think that's the key to life is making your own path. Set your own rules because there is no set rule  there is no set look  there is no set anything. You make your own rules in your life. You make your own decisions.;Amber Riley;positive                    156,,,,,,,,,316
One thing that happens when you're pregnant is that as your stomach starts to stretch. It itches! So I have to keep my belly really lubricated. Every morning  there's a buttering ceremony after I get out of the shower. It's really like basting a turkey with body butter.;Padma Lakshmi;morning                     157,,,,,,,,,316
The TV business is uglier than most things. It is normally perceived as some kind of cruel and shallow money trench through the heart of the journalism industry  a long plastic hallway where thieves and pimps run free and good men die like dogs  for no good reason.;Hunter S. Thompson;business                    160,,,,,,,,,316
I got into shape because I took kick-boxing lessons every day to prepare for a fight scene with Taylor Lautner. I really wanted to lie down and eat Chinese food  but I kick-boxed every morning and ran. If someone was filming you with your kit off  you'd do the same thing.;Jason Isaacs;morning                    160,,,,,,,,,316
I do not pretend to know precisely what is on foot there but I think it pretty evident that there is a very free communication between that country and this body  and unless I am greatly mistaken  I see the dwarfish medium by which that communication is kept up.;Benjamin F. Wade;communication                    161,,,,,,,,,316
I was the first in my peer group to get pregnant. All I craved was reassurance. I needed someone to tell me that all the seemingly random symptoms I had - weird things  such as excess saliva - were normal. And I was worried because I wasn't getting any morning sickness.;Heidi Murkoff;morning                     167,,,,,,,,,316
I live by 'Go big or go home.' That's with everything. It's like either commit and go for it or don't do it at all. I apply that to everything. I apply that to relationships  I apply that to like sports  I apply that to everything. That's what I live by. That's how I like it.;Paul Walker;home                    173,,,,,,,,,316
My name is James Edward Franco. Ted is a nickname for Edward. That's what my parents called me. I also got 'Teddy Ruxpin' a lot. It just got to a point where I got sick of it  so when a teacher called out 'James Franco' my junior year of high school  I didn't correct her.;James Franco;teacher                    174,,,,,,,,,316
Zionism was originally a rebellion against religious Judaism and the PLO Charter was essentially secularist. But because the conflict was allowed to fester without a resolution  religion got sucked into the escalating cycle of violence and became part of the problem.;Karen Armstrong;religion                     176,,,,,,,,,316
Woody Allen is really the ultimate. I love that he believed in himself enough to do what he did. And I have that same feeling - that there's nobody that looks like me in movies  nobody would cast me as a romantic lead  but I want to do it and I feel confident that I can.;Mindy Kaling;romantic                    176,,,,,,,,,316
I think sometimes all you need is to hear someone else say the same thing that you're going through to realize that you're not alone. I try to put some sense of hope into the songs  into whatever the situation is so that it's not just dirt  drudgery and a life of misery.;Sarah McLachlan;alone                    180,,,,,,,,,316
I have no control over people's perceptions of me at all and that's one of the things I decided very early on is that I can't control the way other people think of me. All I can do  especially when it comes to my career is go out there and do cool unique kinds of things.;Macaulay Culkin;cool                     180,,,,,,,,,316
The reason we are doing these types of pat downs and using the advanced imagery technology is trying to take the latest intelligence and how we know al Qaeda and affiliates want to hurt us  they want to bring down whether it is passenger air craft or cargo aircraft.;John Pistole;intelligence                     188,,,,,,,,,316
May this plain statement of facts prevail on the friends of the rising generation to interpose for their welfare that the education of children may no longer be to parent and master a lottery  in which the prizes bear no proportion to the enormous number of blanks.;Joseph Lancaster;education                     191,,,,,,,,,316
What is being talked about now is the probability of the Sharon government launching an attack against Lebanon to eliminate the resistance of Hezbollah by using the American war against Iraq. But  of course  in this case  we will certainly fight with all our strength.;Hassan Nasrallah;strength                   195,,,,,,,,,316
Standing beneath the white light of an Apple store is like standing on a Stanley Kubrick movie set. His '2001: A Space Odyssey' predicted Jobs and a future where technology was our friend. Kubrick  of course  didn't like what he saw. And occasionally  I have my doubts.;Wesley Morris;technology                   196,,,,,,,,,316
The last thing I want my child to see is Dad running around in the middle of the pack. That would really upset me. And that would upset him. I would be embarrassed to take him to school with kids saying  'Hey  how'd your dad do this weekend?' 'Well  he finished fifth or sixth'.;Dan Wheldon;dad                   202,,,,,,,,,316
I think Ginsberg has done more harm to the craft that I honor and live by than anybody else by reducing it to a kind of mean that enables the most dubious practitioners to claim they are poets because they think  If the kind of thing Ginsberg does is poetry  I can do that.;James Dickey;poetry                    211,,,,,,,,,316
I brought a Border Collie back home to Vancouver from Wales - where some of my ancestors are from - and needed to challenge him in other ways than just being my pet. So I investigated sheep herding and took a few lessons  and decided I was probably learning more than my dog!;Jane Siberry;pet                     220,,,,,,,,,316
Taylor Swift dates guys so she can write a breakup song about them. I don't think she's dating for love - I think she's dating for creativity. So let's get her off the market and put her in dating detox. If she really wants love  she has to stop writing music about them.;Patti Stanger;dating                     228,,,,,,,,,316
The Universal Declaration of Human Rights describes the family as the natural and fundamental unit of society. It follows that any choice and decision with regard to the size of the family must irrevocably rest with the family itself  and cannot be made by anyone else.;Garrett Hardin;society                     233,,,,,,,,,316
I enjoy racing historic motorcars from the '50s and '60s. The seed of my interest was planted when I was about 12 years old and took over my mother's Morris Minor. I drove it around my father's farm. But my favorite car is still a McLaren F1  which I have had for 10 years.;Rowan Atkinson;car                     241,,,,,,,,,316
I refuse to accept the view that mankind is so tragically bound to the starless midnight of racism and war that the bright daybreak of peace and brotherhood can never become a reality... I believe that unarmed truth and unconditional love will have the final word.;Martin Luther King  Jr.;war                     283,,,,,,,,,316
I think there are four or five interesting pockets where a lot of cool technology companies are getting started. Chicago is one of them. New York is certainly another. Silicon Valley really dominates. And you're seeing some stuff out of Boston and Seattle and down South.;Eric Lefkofsky;cool                      291,,,,,,,,,316
My wife Elizabeth and I started The Really Terrible Orchestra for people like us who are pretty hopeless musicians who would like to play in an orchestra. It has been a great success. We give performances we've become the most famous bad orchestra in the world.;Alexander McCall Smith;famous                      291,,,,,,,,,316
I personally believe that there's going to be a good case for the government preserving some type of guarantee to make sure that people have the ability to borrow to finance a house even in a very damaging recession. I think there's going to be a good case for that.;Timothy Geithner;finance                      291,,,,,,,,,316
Israel was not created in order to disappear - Israel will endure and flourish. It is the child of hope and the home of the brave. It can neither be broken by adversity nor demoralized by success. It carries the shield of democracy and it honors the sword of freedom.;John F. Kennedy;freedom                      291,,,,,,,,,316
One of the great strengths of the United States is... we have a very large Christian population - we do not consider ourselves a Christian nation or a Jewish nation or a Muslim nation. We consider ourselves a nation of citizens who are bound by ideals and a set of values.;Barack Obama;great                      291,,,,,,,,,316
I believe that imagination is stronger than knowledge. That myth is more potent than history. That dreams are more powerful than facts. That hope always triumphs over experience. That laughter is the only cure for grief. And I believe that love is stronger than death.;Robert Fulghum;history                      291,,,,,,,,,316
About 15 years ago I went though a period of a year or so when I just couldn't find anything good. My wife noticed I was having trouble reading menus. I bought some cheap reading glasses in a drug store. I got home and suddenly all these books that weren't good were good.;Richard Russo;home                      291,,,,,,,,,316
It is possible to become discouraged about the injustice we see everywhere. But God did not promise us that the world would be humane and just. He gives us the gift of life and allows us to choose the way we will use our limited time on earth. It is an awesome opportunity.;Cesar Chavez;life                      291,,,,,,,,,316
Across the country military families are facing dire financial circumstances due to longer than expected tours of duties. They are being penalized for their patriotism - no one should have to choose between doing right by their country and doing right by their families.;Evan Bayh;patriotism                      291,,,,,,,,,316
I think that what went wrong with religion is the same thing that went wrong with politics. Is that it became too money based and too controlling. It's just a weakness that we human beings have for control - we want one thing and then we want more and then we want more.;Dave Davies;politics                      291,,,,,,,,,316
I think that what went wrong with religion is the same thing that went wrong with politics. Is that it became too money based and too controlling. It's just a weakness that we human beings have for control - we want one thing and then we want more and then we want more.;Dave Davies;religion                      291,,,,,,,,,316
I get mad. I get sad. I have all those emotions. But I just like to keep them to myself. I don't think my fans need to be bothered with if I'm mad or sad about something. I should just be concerned that they are keeping up with my music or I'm making them happy with my show.;Demi Lovato;sad                      291,,,,,,,,,316
I sort of try to write everything for me. I'm a huge sports fan but have no interest in minutiae. I don't remember who won Super Bowls five years ago or listen to sports talk radio. I'm trying to make sure the jokes are self-contained so they're accessible to everyone.;Norm MacDonald;sports                      291,,,,,,,,,316
Internationalism on the other hand admits that spiritual achievements have their roots deep in national life from this national consciousness art and literature derive their character and strength and on it even many of the humanistic sciences are firmly based.;Christian Lous Lange;strength                      291,,,,,,,,,316
Israel was not created in order to disappear - Israel will endure and flourish. It is the child of hope and the home of the brave. It can neither be broken by adversity nor demoralized by success. It carries the shield of democracy and it honors the sword of freedom.;John F. Kennedy;success                      291,,,,,,,,,316
The U.S. uses most of its oil for transportation. We can limit U.S. demand for oil by requiring automakers to use the technology that already exists to improve fuel economy - technology that the automakers refuse to bring into the market despite societal demand.;Sherwood Boehlert;technology                      291,,,,,,,,,316
It is possible to become discouraged about the injustice we see everywhere. But God did not promise us that the world would be humane and just. He gives us the gift of life and allows us to choose the way we will use our limited time on earth. It is an awesome opportunity.;Cesar Chavez;time                      291,,,,,,,,,316
Well  I'm in my 60s now. I finally look it  I think. People until I was 60 would always say they thought I looked younger  which I think  without flattering myself  I did  but I think I certainly have  as George Orwell says people do after a certain age  the face they deserve.;Christopher Hitchens;age              4,,,,,,,,,317
Well  we lost a lot of our independence already. We are dependent on China for credit. We are dependent on Middle Eastern countries for energy supplies. And many Americans are dependent on the government for their income  health care  education of their children  food stamps.;Jim DeMint;government                  4,,,,,,,,,317
At 13  when I was a runaway  I was taken in by the most amazing drag queens in Portland  Ore. We didn't always know where our next meal was coming from  but there was so much camaraderie and love. Not to mention  those girls could paint a face  and I learned how because of them.;Rose McGowan;amazing                5,,,,,,,,,317
First  there is the bare beauty of the logs themselves with their long lines and firm curves. Then there is the open charm felt of the structural features which are not hidden under plaster and ornament  but are clearly revealed  a charm felt in Japanese architecture.;Gustav Stickley;architecture                   5,,,,,,,,,317
Folks  the most insidious part of this whole health care scheme is that all of these vast medical expenditures will become nothing more than government budget items. We individuals will no longer exist. The relationship between a government and citizen will change forever.;Rush Limbaugh;medical                     5,,,,,,,,,317
I really  specifically  love acting  and I think it's a really cool thing to be really indulgent and follow that. I have a lot of ambitions in life  but for the next few years  I just want to be an actor. That's a lucky opportunity  and that drives me to want to be good at that.;Kristen Stewart;cool                8,,,,,,,,,317
Moreover  as the leadership of the House confirmed last year  the Administration remains opposed to a congressional resolution on the Armenian Genocide due to Turkish objections. This approach sends absolutely the wrong signal to Turkey and to the rest of the world.;Patrick J. Kennedy;leadership                    8,,,,,,,,,317
This June  I'll travel once again to the Food and Wine Magazine Classic in Aspen  Colorado. For many years  my dear friend Julia Child and I have teamed up to teach classes together at the event for the past seven years  my daughter  Claudine  has been my cooking partner on stage.;Jacques Pepin;food                9,,,,,,,,,317
The second  and I think this is the much more overt and I think it is the main cause  I have been increasingly demonstrating or trying to demonstrate that every possible stance a critic  a scholar  a teacher can take towards a poem is itself inevitably and necessarily poetic.;Harold Bloom;teacher                  10,,,,,,,,,317
On Memorial Day  I was out floating on Lake Norman and came across Denny Hamlin. We struck up a conversation  and one of the first things we were talking about was how much it helped him when he started racing the Cup car and how much it helped his Nationwide program.;Danica Patrick;memorialday                    15,,,,,,,,,317
When I'm writing  I'm constantly thinking about myself  because it's the only experience I have to draw on. And I don't see an exact reflection of myself in every face in the audience  but I know that my songs have validity to them  and that's why the fans are there.;Chester Bennington;experience                  16,,,,,,,,,317
In the beginning  we had a great deal of freedom  and Jerry wrote completely out of his imagination - very  very freely. We even had no editorial supervision to speak of  because they were in such a rush to get the thing in before deadline. But later on we were restricted.;Joe Shuster;imagination                  16,,,,,,,,,317
For over 15 years  through the clean coal programs of the Department of Energy  the Federal Government has been a solid partner  working jointly with private companies and the states to develop and demonstrate a new generation of environmentally clean technology using coal.;Tim Holden;technology                   17,,,,,,,,,317
Some of us may just  in one-on-one conversations with our family  with our friends  over the back fence with our neighbors  talk about the reality of our lives and realize that we're not alone  that we have a right to be physically safe and emotionally safe in our own homes.;Patricia Ireland;alone                 19,,,,,,,,,317
In the case of Iraq  notwithstanding the violence there at the moment  the very fact that a hideous regime - responsible for genocide  for the use of chemical and biological weapons  aggression against two neighbors - has been removed in itself is a positive development.;Jose Ramos-Horta;positive                  19,,,,,,,,,317
To talk about balance  it's easier to talk about what's out of balance. And I think anytime that you have any disease  and disease meaning lack of ease  lack of flow... dis-ease. So any time there's disease  you're out of balance  whether it's jealousy  anger  greed  anxiety  fear.;Ricky Williams;fear             21,,,,,,,,,317
To talk about balance  it's easier to talk about what's out of balance. And I think anytime that you have any disease  and disease meaning lack of ease  lack of flow... dis-ease. So any time there's disease  you're out of balance  whether it's jealousy  anger  greed  anxiety  fear.;Ricky Williams;time             21,,,,,,,,,317
Thousands of years ago  humans domesticated every possible large wild mammal species fulfilling all those criteria and worth domesticating  with the result that there have been no valuable additions of domestic animals in recent times  despite the efforts of modern science.;Jared Diamond;science                   22,,,,,,,,,317
Throughout my whole life  as a performer  I've never played with a band. I've always played alone  so I was never required to stay in rhythm or anything. So it was a real different experience for me to start playing with a band. There were so many basic things for me to learn.;Steve Martin;alone                   24,,,,,,,,,317
My grandfather was a man  when he talked about freedom  his attitude was really interesting. His view was that you had obligations or you had responsibilities  and when you fulfilled those obligations or responsibilities  that then gave you the liberty to do other things.;Clarence Thomas;attitude                  24,,,,,,,,,317
Science knows no country  because knowledge belongs to humanity  and is the torch which illuminates the world. Science is the highest personification of the nation because that nation will remain the first which carries the furthest the works of thought and intelligence.;Louis Pasteur;knowledge                    24,,,,,,,,,317
Mankind's true moral test  its fundamental test (which lies deeply buried from view)  consists of its attitude towards those who are at its mercy: animals. And in this respect mankind has suffered a fundamental debacle  a debacle so fundamental that all others stem from it.;Milan Kundera;respect                   25,,,,,,,,,317
